regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,4,1,0.25,4.0,0,0,2048,8192,3584,160.255,316.512,161.12,0.0055
pure,4,1,0.25,4.0,0,0,4096,16384,7168,284.097,586.689,283.649,-0.0015
mixed,4,1,0.25,4.0,16,0,128,512,224,31.264,53.088,51.808,0.9413
mixed,4,1,0.25,4.0,16,0,256,1024,448,46.848,87.553,84.641,0.9285
mixed,4,1,0.25,4.0,16,0,512,2048,896,77.408,156.191,151.904,0.9456
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,137.632,292.671,285.6,0.9544
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,257.439,562.721,553.57,0.97
mixed,4,1,0.25,4.0,16,0,4096,16384,7168,494.914,1097.96,1092.16,0.9904
mixed,4,1,0.25,4.0,16,512,128,512,224,52.608,54.559,52.608,0.0
mixed,4,1,0.25,4.0,16,512,256,1024,448,52.864,87.711,84.96,0.9211
mixed,4,1,0.25,4.0,16,512,512,2048,896,77.792,157.314,153.25,0.9489
mixed,4,1,0.25,4.0,16,512,1024,4096,1792,138.241,293.792,286.786,0.955
mixed,4,1,0.25,4.0,16,512,2048,8192,3584,259.072,566.945,558.719,0.9733
mixed,4,1,0.25,4.0,16,512,4096,16384,7168,495.009,1102.02,1093.18,0.9854
mixed,4,1,0.25,4.0,16,1024,128,512,224,85.281,86.464,85.216,-0.0549
mixed,4,1,0.25,4.0,16,1024,256,1024,448,85.569,89.312,86.144,0.1536
mixed,4,1,0.25,4.0,16,1024,512,2048,896,87.329,158.337,153.604,0.9333
mixed,4,1,0.25,4.0,16,1024,1024,4096,1792,138.337,296.448,287.84,0.9456
mixed,4,1,0.25,4.0,16,1024,2048,8192,3584,260.032,567.617,559.392,0.9733
mixed,4,1,0.25,4.0,16,1024,4096,16384,7168,499.042,1104.93,1096.67,0.9864
mixed,4,1,0.25,4.0,16,2048,128,512,224,151.745,154.113,152.063,0.1343
mixed,4,1,0.25,4.0,16,2048,256,1024,448,153.09,157.089,153.502,0.103
mixed,4,1,0.25,4.0,16,2048,512,2048,896,155.489,160.096,153.985,-0.3265
mixed,4,1,0.25,4.0,16,2048,1024,4096,1792,159.04,298.816,288.545,0.9265
mixed,4,1,0.25,4.0,16,2048,2048,8192,3584,263.618,568.671,560.704,0.9739
mixed,4,1,0.25,4.0,16,2048,4096,16384,7168,503.394,1106.28,1098.15,0.9865
mixed,4,1,0.25,4.0,16,4096,128,512,224,284.224,287.331,284.736,0.1648
mixed,4,1,0.25,4.0,16,4096,256,1024,448,285.183,289.856,286.431,0.2671
mixed,4,1,0.25,4.0,16,4096,512,2048,896,287.969,293.283,287.489,-0.0903
mixed,4,1,0.25,4.0,16,4096,1024,4096,1792,291.969,302.048,290.72,-0.1239
mixed,4,1,0.25,4.0,16,4096,2048,8192,3584,302.752,571.617,559.842,0.9562
mixed,4,1,0.25,4.0,16,4096,4096,16384,7168,504.607,1107.74,1103.52,0.993
mixed,4,1,0.25,4.0,16,8192,128,512,224,552.257,554.468,553.378,0.507
mixed,4,1,0.25,4.0,16,8192,256,1024,448,553.986,556.895,553.249,-0.2534
mixed,4,1,0.25,4.0,16,8192,512,2048,896,555.808,560.159,553.953,-0.4263
mixed,4,1,0.25,4.0,16,8192,1024,4096,1792,559.521,568.288,557.279,-0.2557
mixed,4,1,0.25,4.0,16,8192,2048,8192,3584,565.472,577.376,563.36,-0.1774
mixed,4,1,0.25,4.0,16,8192,4096,16384,7168,573.792,1114.66,1098.05,0.9693
mixed,4,1,0.25,4.0,32,0,128,512,224,31.457,53.728,52,0.9224
mixed,4,1,0.25,4.0,32,0,256,1024,448,46.944,86.913,84.224,0.9327
mixed,4,1,0.25,4.0,32,0,512,2048,896,77.152,156.096,152.769,0.9579
mixed,4,1,0.25,4.0,32,0,1024,4096,1792,137.248,292.769,287.202,0.9642
mixed,4,1,0.25,4.0,32,0,2048,8192,3584,258.274,561.665,554.72,0.9771
mixed,4,1,0.25,4.0,32,0,4096,16384,7168,495.553,1101.8,1093.89,0.987
mixed,4,1,0.25,4.0,32,512,128,512,224,53.152,54.432,53.472,0.25
mixed,4,1,0.25,4.0,32,512,256,1024,448,52.959,87.648,84.8,0.9179
mixed,4,1,0.25,4.0,32,512,512,2048,896,77.632,157.057,153.024,0.9492
mixed,4,1,0.25,4.0,32,512,1024,4096,1792,138.464,295.202,288.352,0.9563
mixed,4,1,0.25,4.0,32,512,2048,8192,3584,260.129,565.762,558.431,0.976
mixed,4,1,0.25,4.0,32,512,4096,16384,7168,499.04,1102.24,1096.51,0.9905
mixed,4,1,0.25,4.0,32,1024,128,512,224,85.057,86.944,85.152,0.0503
mixed,4,1,0.25,4.0,32,1024,256,1024,448,85.761,88.993,86.401,0.198
mixed,4,1,0.25,4.0,32,1024,512,2048,896,87.84,159.105,153.631,0.9232
mixed,4,1,0.25,4.0,32,1024,1024,4096,1792,138.56,295.715,288.191,0.9521
mixed,4,1,0.25,4.0,32,1024,2048,8192,3584,259.52,566.111,559.907,0.9798
mixed,4,1,0.25,4.0,32,1024,4096,16384,7168,497.377,1103.78,1097.41,0.9895
mixed,4,1,0.25,4.0,32,2048,128,512,224,151.84,154.914,152.063,0.0725
mixed,4,1,0.25,4.0,32,2048,256,1024,448,153.441,158.657,153.44,-0.0002
mixed,4,1,0.25,4.0,32,2048,512,2048,896,156.289,160.16,155.167,-0.2898
mixed,4,1,0.25,4.0,32,2048,1024,4096,1792,158.721,300.801,288.865,0.916
mixed,4,1,0.25,4.0,32,2048,2048,8192,3584,262.687,568.769,562.08,0.9781
mixed,4,1,0.25,4.0,32,2048,4096,16384,7168,500.287,1104.16,1100.48,0.9939
mixed,4,1,0.25,4.0,32,4096,128,512,224,285.407,287.072,285.633,0.1357
mixed,4,1,0.25,4.0,32,4096,256,1024,448,286.816,291.167,287.072,0.0588
mixed,4,1,0.25,4.0,32,4096,512,2048,896,288.64,293.825,286.658,-0.3823
mixed,4,1,0.25,4.0,32,4096,1024,4096,1792,292.545,303.778,291.04,-0.134
mixed,4,1,0.25,4.0,32,4096,2048,8192,3584,301.634,572.162,560.768,0.9579
mixed,4,1,0.25,4.0,32,4096,4096,16384,7168,502.656,1107.91,1101.48,0.9894
mixed,4,1,0.25,4.0,32,8192,128,512,224,553.251,554.083,552.928,-0.3882
mixed,4,1,0.25,4.0,32,8192,256,1024,448,552.929,556.929,554.882,0.4883
mixed,4,1,0.25,4.0,32,8192,512,2048,896,555.457,559.362,554.307,-0.2945
mixed,4,1,0.25,4.0,32,8192,1024,4096,1792,559.106,568.033,557.154,-0.2187
mixed,4,1,0.25,4.0,32,8192,2048,8192,3584,567.905,576.993,563.202,-0.5175
mixed,4,1,0.25,4.0,32,8192,4096,16384,7168,574.018,1110.82,1103.43,0.9862
mixed,4,1,0.25,4.0,64,0,128,512,224,31.935,54.144,52.864,0.9424
mixed,4,1,0.25,4.0,64,0,256,1024,448,47.104,87.583,84.447,0.9225
mixed,4,1,0.25,4.0,64,0,512,2048,896,77.664,156.512,152.929,0.9546
mixed,4,1,0.25,4.0,64,0,1024,4096,1792,137.985,294.047,286.432,0.9512
mixed,4,1,0.25,4.0,64,0,2048,8192,3584,258.209,566.017,555.264,0.9651
mixed,4,1,0.25,4.0,64,0,4096,16384,7168,497.634,1102.69,1094.28,0.9861
mixed,4,1,0.25,4.0,64,512,128,512,224,53.856,55.456,53.985,0.0806
mixed,4,1,0.25,4.0,64,512,256,1024,448,54.175,88.64,85.216,0.9007
mixed,4,1,0.25,4.0,64,512,512,2048,896,77.409,157.28,153.76,0.9559
mixed,4,1,0.25,4.0,64,512,1024,4096,1792,138.303,296.48,288.608,0.9502
mixed,4,1,0.25,4.0,64,512,2048,8192,3584,259.523,568.515,558.304,0.967
mixed,4,1,0.25,4.0,64,512,4096,16384,7168,495.715,1104.16,1096.45,0.9873
mixed,4,1,0.25,4.0,64,1024,128,512,224,86.208,88.674,87.616,0.571
mixed,4,1,0.25,4.0,64,1024,256,1024,448,87.33,90.08,88.033,0.2556
mixed,4,1,0.25,4.0,64,1024,512,2048,896,88.415,158.047,154.462,0.9485
mixed,4,1,0.25,4.0,64,1024,1024,4096,1792,139.456,296.8,288.544,0.9475
mixed,4,1,0.25,4.0,64,1024,2048,8192,3584,258.818,570.209,558.433,0.9622
mixed,4,1,0.25,4.0,64,1024,4096,16384,7168,501.315,1106.98,1097.67,0.9846
mixed,4,1,0.25,4.0,64,2048,128,512,224,153.376,155.36,154.432,0.5323
mixed,4,1,0.25,4.0,64,2048,256,1024,448,154.943,159.168,154.912,-0.0073
mixed,4,1,0.25,4.0,64,2048,512,2048,896,157.633,161.153,156.703,-0.2642
mixed,4,1,0.25,4.0,64,2048,1024,4096,1792,158.911,301.025,290.177,0.9237
mixed,4,1,0.25,4.0,64,2048,2048,8192,3584,264.736,569.569,561.539,0.9737
mixed,4,1,0.25,4.0,64,2048,4096,16384,7168,503.201,1105.92,1100.74,0.9914
mixed,4,1,0.25,4.0,64,4096,128,512,224,286.176,288.673,287.584,0.5639
mixed,4,1,0.25,4.0,64,4096,256,1024,448,287.2,291.008,288.833,0.4288
mixed,4,1,0.25,4.0,64,4096,512,2048,896,290.848,294.785,288.928,-0.4877
mixed,4,1,0.25,4.0,64,4096,1024,4096,1792,292.543,305.313,292.16,-0.03
mixed,4,1,0.25,4.0,64,4096,2048,8192,3584,302.369,572.448,560.48,0.9557
mixed,4,1,0.25,4.0,64,4096,4096,16384,7168,505.502,1110.72,1100.96,0.9839
mixed,4,1,0.25,4.0,64,8192,128,512,224,555.49,556.929,553.696,-1.2467
mixed,4,1,0.25,4.0,64,8192,256,1024,448,555.202,557.76,556.449,0.4875
mixed,4,1,0.25,4.0,64,8192,512,2048,896,558.304,563.487,556.225,-0.4011
mixed,4,1,0.25,4.0,64,8192,1024,4096,1792,558.816,567.553,558.944,0.0147
mixed,4,1,0.25,4.0,64,8192,2048,8192,3584,568.673,575.455,564.48,-0.6183
mixed,4,1,0.25,4.0,64,8192,4096,16384,7168,576.386,1113.48,1101.15,0.9771
mixed,4,1,0.25,4.0,128,0,128,512,224,46.143,69.151,68.479,0.9708
mixed,4,1,0.25,4.0,128,0,256,1024,448,62.272,100.8,99.298,0.961
mixed,4,1,0.25,4.0,128,0,512,2048,896,94.209,165.537,162.368,0.9556
mixed,4,1,0.25,4.0,128,0,1024,4096,1792,152.032,290.72,286.05,0.9663
mixed,4,1,0.25,4.0,128,0,2048,8192,3584,260.93,564.259,555.554,0.9713
mixed,4,1,0.25,4.0,128,0,4096,16384,7168,492.894,1097.83,1093.92,0.9935
mixed,4,1,0.25,4.0,128,512,128,512,224,59.743,98.528,74.431,0.3787
mixed,4,1,0.25,4.0,128,512,256,1024,448,84.959,135.651,114.432,0.5814
mixed,4,1,0.25,4.0,128,512,512,2048,896,127.967,200.865,192.577,0.8863
mixed,4,1,0.25,4.0,128,512,1024,4096,1792,183.713,326.786,320.224,0.9541
mixed,4,1,0.25,4.0,128,512,2048,8192,3584,295.232,574.784,566.305,0.9697
mixed,4,1,0.25,4.0,128,512,4096,16384,7168,516.547,1101.54,1095.07,0.989
mixed,4,1,0.25,4.0,128,1024,128,512,224,90.816,99.168,91.135,0.0382
mixed,4,1,0.25,4.0,128,1024,256,1024,448,92.576,166.303,114.816,0.3017
mixed,4,1,0.25,4.0,128,1024,512,2048,896,147.967,235.872,193.441,0.5173
mixed,4,1,0.25,4.0,128,1024,1024,4096,1792,219.2,360.224,350.465,0.9308
mixed,4,1,0.25,4.0,128,1024,2048,8192,3584,330.559,608.671,600.095,0.9692
mixed,4,1,0.25,4.0,128,1024,4096,16384,7168,546.24,1104.36,1098.4,0.9893
mixed,4,1,0.25,4.0,128,2048,128,512,224,156.225,159.137,157.122,0.308
mixed,4,1,0.25,4.0,128,2048,256,1024,448,158.273,166.432,157.89,-0.0469
mixed,4,1,0.25,4.0,128,2048,512,2048,896,160.769,297.508,194.593,0.2474
mixed,4,1,0.25,4.0,128,2048,1024,4096,1792,263.488,430.305,351.106,0.5252
mixed,4,1,0.25,4.0,128,2048,2048,8192,3584,397.536,677.346,665.217,0.9567
mixed,4,1,0.25,4.0,128,2048,4096,16384,7168,614.626,1178.47,1162.66,0.972
mixed,4,1,0.25,4.0,128,4096,128,512,224,288.608,291.135,288.896,0.114
mixed,4,1,0.25,4.0,128,4096,256,1024,448,289.635,294.368,290.367,0.1547
mixed,4,1,0.25,4.0,128,4096,512,2048,896,292.352,297.344,291.329,-0.2049
mixed,4,1,0.25,4.0,128,4096,1024,4096,1792,295.713,561.889,352.319,0.2127
mixed,4,1,0.25,4.0,128,4096,2048,8192,3584,497.411,816.129,665.219,0.5265
mixed,4,1,0.25,4.0,128,4096,4096,16384,7168,757.281,1313.96,1295.14,0.9662
mixed,4,1,0.25,4.0,128,8192,128,512,224,556.674,556.194,557.474,
mixed,4,1,0.25,4.0,128,8192,256,1024,448,558.561,560.45,557.826,-0.3891
mixed,4,1,0.25,4.0,128,8192,512,2048,896,558.434,562.435,556.737,-0.4241
mixed,4,1,0.25,4.0,128,8192,1024,4096,1792,559.585,572.225,560.097,0.0405
mixed,4,1,0.25,4.0,128,8192,2048,8192,3584,570.977,1095.33,667.715,0.1845
mixed,4,1,0.25,4.0,128,8192,4096,16384,7168,959.875,1649.06,1296.32,0.4882
mixed,4,1,0.25,4.0,256,0,128,512,224,54.657,79.712,74.369,0.7867
mixed,4,1,0.25,4.0,256,0,256,1024,448,72.512,112.61,108.704,0.9026
mixed,4,1,0.25,4.0,256,0,512,2048,896,103.617,177.535,171.523,0.9187
mixed,4,1,0.25,4.0,256,0,1024,4096,1792,161.216,305.312,297.856,0.9483
mixed,4,1,0.25,4.0,256,0,2048,8192,3584,273.375,567.392,555.361,0.9591
mixed,4,1,0.25,4.0,256,0,4096,16384,7168,497.345,1105.09,1094.14,0.982
mixed,4,1,0.25,4.0,256,512,128,512,224,91.137,112.673,92.832,0.0787
mixed,4,1,0.25,4.0,256,512,256,1024,448,106.754,146.722,122.368,0.3907
mixed,4,1,0.25,4.0,256,512,512,2048,896,137.376,211.905,198.464,0.8197
mixed,4,1,0.25,4.0,256,512,1024,4096,1792,194.655,339.008,330.753,0.9428
mixed,4,1,0.25,4.0,256,512,2048,8192,3584,308.576,585.248,582.558,0.9903
mixed,4,1,0.25,4.0,256,512,4096,16384,7168,525.408,1103.62,1092.9,0.9815
mixed,4,1,0.25,4.0,256,1024,128,512,224,125.152,147.648,126.048,0.0398
mixed,4,1,0.25,4.0,256,1024,256,1024,448,141.088,180.254,134.336,-0.1724
mixed,4,1,0.25,4.0,256,1024,512,2048,896,173.697,243.936,202.624,0.4118
mixed,4,1,0.25,4.0,256,1024,1024,4096,1792,228.736,371.553,357.471,0.9014
mixed,4,1,0.25,4.0,256,1024,2048,8192,3584,341.281,622.304,613.122,0.9673
mixed,4,1,0.25,4.0,256,1024,4096,16384,7168,558.784,1132.16,1110.4,0.962
mixed,4,1,0.25,4.0,256,2048,128,512,224,190.943,213.505,191.2,0.0114
mixed,4,1,0.25,4.0,256,2048,256,1024,448,207.776,246.848,201.344,-0.1646
mixed,4,1,0.25,4.0,256,2048,512,2048,896,238.335,312.8,216.896,-0.2879
mixed,4,1,0.25,4.0,256,2048,1024,4096,1792,295.874,436.928,363.266,0.4778
mixed,4,1,0.25,4.0,256,2048,2048,8192,3584,405.825,688.194,675.073,0.9535
mixed,4,1,0.25,4.0,256,2048,4096,16384,7168,625.76,1192.26,1178.37,0.9755
mixed,4,1,0.25,4.0,256,4096,128,512,224,319.36,340.929,321.632,0.1053
mixed,4,1,0.25,4.0,256,4096,256,1024,448,337.024,375.006,328.544,-0.2233
mixed,4,1,0.25,4.0,256,4096,512,2048,896,366.72,442.591,346.145,-0.2712
mixed,4,1,0.25,4.0,256,4096,1024,4096,1792,427.679,575.007,380.096,-0.323
mixed,4,1,0.25,4.0,256,4096,2048,8192,3584,539.905,819.106,684.609,0.5183
mixed,4,1,0.25,4.0,256,4096,4096,16384,7168,754.816,1324.29,1306.18,0.9682
mixed,4,1,0.25,4.0,256,8192,128,512,224,575.233,596.099,570.657,-0.2193
mixed,4,1,0.25,4.0,256,8192,256,1024,448,589.311,628.64,580.608,-0.2213
mixed,4,1,0.25,4.0,256,8192,512,2048,896,619.266,693.121,595.745,-0.3185
mixed,4,1,0.25,4.0,256,8192,1024,4096,1792,676.066,826.528,628.77,-0.3143
mixed,4,1,0.25,4.0,256,8192,2048,8192,3584,790.85,1097.95,698.849,-0.2996
mixed,4,1,0.25,4.0,256,8192,4096,16384,7168,1030.82,1636.13,1313.99,0.4678
mixed,4,1,0.25,4.0,512,0,128,512,224,94.239,110.72,101.76,0.4563
mixed,4,1,0.25,4.0,512,0,256,1024,448,100.894,163.201,138.239,0.5994
mixed,4,1,0.25,4.0,512,0,512,2048,896,151.999,227.617,205.825,0.7118
mixed,4,1,0.25,4.0,512,0,1024,4096,1792,211.68,353.408,343.553,0.9305
mixed,4,1,0.25,4.0,512,0,2048,8192,3584,322.271,603.266,590.53,0.9547
mixed,4,1,0.25,4.0,512,0,4096,16384,7168,541.218,1114.27,1100.61,0.9762
mixed,4,1,0.25,4.0,512,512,128,512,224,158.273,177.408,157.888,-0.0201
mixed,4,1,0.25,4.0,512,512,256,1024,448,166.304,200.927,172.063,0.1663
mixed,4,1,0.25,4.0,512,512,512,2048,896,193.378,294.944,253.122,0.5882
mixed,4,1,0.25,4.0,512,512,1024,4096,1792,270.306,419.554,389.79,0.8006
mixed,4,1,0.25,4.0,512,512,2048,8192,3584,387.202,670.914,660.127,0.962
mixed,4,1,0.25,4.0,512,512,4096,16384,7168,609.761,1175.04,1155.43,0.9653
mixed,4,1,0.25,4.0,512,1024,128,512,224,219.648,223.297,219.136,-0.1403
mixed,4,1,0.25,4.0,512,1024,256,1024,448,221.922,274.751,222.401,0.0091
mixed,4,1,0.25,4.0,512,1024,512,2048,896,261.824,327.585,285.056,0.3533
mixed,4,1,0.25,4.0,512,1024,1024,4096,1792,312.577,483.81,441.952,0.7555
mixed,4,1,0.25,4.0,512,1024,2048,8192,3584,450.559,734.371,701.345,0.8836
mixed,4,1,0.25,4.0,512,1024,4096,16384,7168,670.848,1232.96,1218.53,0.9743
mixed,4,1,0.25,4.0,512,2048,128,512,224,342.209,344.994,343.138,0.3336
mixed,4,1,0.25,4.0,512,2048,256,1024,448,343.52,352.737,344.896,0.1493
mixed,4,1,0.25,4.0,512,2048,512,2048,896,348.031,465.472,348.385,0.003
mixed,4,1,0.25,4.0,512,2048,1024,4096,1792,434.241,579.232,509.825,0.5213
mixed,4,1,0.25,4.0,512,2048,2048,8192,3584,548.129,856.48,819.487,0.88
mixed,4,1,0.25,4.0,512,2048,4096,16384,7168,794.113,1361.22,1318.79,0.9252
mixed,4,1,0.25,4.0,512,4096,128,512,224,589.184,590.655,588.833,-0.2386
mixed,4,1,0.25,4.0,512,4096,256,1024,448,589.506,594.08,588.832,-0.1474
mixed,4,1,0.25,4.0,512,4096,512,2048,896,595.234,605.761,592.833,-0.2281
mixed,4,1,0.25,4.0,512,4096,1024,4096,1792,594.976,839.681,599.81,0.0198
mixed,4,1,0.25,4.0,512,4096,2048,8192,3584,780.415,1087.08,954.146,0.5665
mixed,4,1,0.25,4.0,512,4096,4096,16384,7168,1014.15,1599.14,1566.85,0.9448
mixed,4,1,0.25,4.0,512,8192,128,512,224,1080.1,1078.69,1079.23,
mixed,4,1,0.25,4.0,512,8192,256,1024,448,1079.33,1079.14,1079.52,
mixed,4,1,0.25,4.0,512,8192,512,2048,896,1077.76,1081.51,1077.66,-0.0256
mixed,4,1,0.25,4.0,512,8192,1024,4096,1792,1078.88,1115.59,1081.63,0.075
mixed,4,1,0.25,4.0,512,8192,2048,8192,3584,1084.07,1595.62,1118.28,0.0669
mixed,4,1,0.25,4.0,512,8192,4096,16384,7168,1479.07,2099.39,1837.31,0.5775
mixed,4,1,0.25,4.0,1024,0,128,512,224,208.8,222.943,209.792,0.0701
mixed,4,1,0.25,4.0,1024,0,256,1024,448,216.706,250.912,221.983,0.1543
mixed,4,1,0.25,4.0,1024,0,512,2048,896,237.119,340.32,300.896,0.618
mixed,4,1,0.25,4.0,1024,0,1024,4096,1792,320.704,499.582,438.818,0.6603
mixed,4,1,0.25,4.0,1024,0,2048,8192,3584,468.961,750.754,712.128,0.8629
mixed,4,1,0.25,4.0,1024,0,4096,16384,7168,685.697,1245.7,1234.63,0.9802
mixed,4,1,0.25,4.0,1024,512,128,512,224,309.985,327.296,311.521,0.0887
mixed,4,1,0.25,4.0,1024,512,256,1024,448,321.44,350.947,324.738,0.1118
mixed,4,1,0.25,4.0,1024,512,512,2048,896,342.753,425.442,376.545,0.4087
mixed,4,1,0.25,4.0,1024,512,1024,4096,1792,402.721,606.656,525.091,0.6
mixed,4,1,0.25,4.0,1024,512,2048,8192,3584,562.24,889.858,803.17,0.7354
mixed,4,1,0.25,4.0,1024,512,4096,16384,7168,829.89,1389.12,1346.24,0.9233
mixed,4,1,0.25,4.0,1024,1024,128,512,224,408.672,427.395,410.591,0.1025
mixed,4,1,0.25,4.0,1024,1024,256,1024,448,420.323,454.048,421.376,0.0312
mixed,4,1,0.25,4.0,1024,1024,512,2048,896,448.003,506.303,450.753,0.0472
mixed,4,1,0.25,4.0,1024,1024,1024,4096,1792,486.274,689.28,602.466,0.5724
mixed,4,1,0.25,4.0,1024,1024,2048,8192,3584,637.347,1032.93,883.489,0.6222
mixed,4,1,0.25,4.0,1024,1024,4096,16384,7168,963.298,1533.76,1434.82,0.8266
mixed,4,1,0.25,4.0,1024,2048,128,512,224,595.009,611.235,595.488,0.0295
mixed,4,1,0.25,4.0,1024,2048,256,1024,448,604.738,646.785,604.16,-0.0137
mixed,4,1,0.25,4.0,1024,2048,512,2048,896,640.833,703.234,635.55,-0.0847
mixed,4,1,0.25,4.0,1024,2048,1024,4096,1792,692.543,837.858,752.702,0.414
mixed,4,1,0.25,4.0,1024,2048,2048,8192,3584,794.883,1220.19,1039.52,0.5752
mixed,4,1,0.25,4.0,1024,2048,4096,16384,7168,1128.87,1817.73,1605.35,0.6917
mixed,4,1,0.25,4.0,1024,4096,128,512,224,958.848,981.824,963.809,0.2159
mixed,4,1,0.25,4.0,1024,4096,256,1024,448,973.251,1008.58,975.298,0.0579
mixed,4,1,0.25,4.0,1024,4096,512,2048,896,1001.31,1080.9,994.305,-0.0881
mixed,4,1,0.25,4.0,1024,4096,1024,4096,1792,1060.48,1198.02,1039.01,-0.1561
mixed,4,1,0.25,4.0,1024,4096,2048,8192,3584,1172.96,1454.88,1366.15,0.6853
mixed,4,1,0.25,4.0,1024,4096,4096,16384,7168,1396.48,2215.59,1908.04,0.6245
mixed,4,1,0.25,4.0,1024,8192,128,512,224,1694.72,1717.7,1705.38,0.4638
mixed,4,1,0.25,4.0,1024,8192,256,1024,448,1704.74,1747.97,1714.21,0.2192
mixed,4,1,0.25,4.0,1024,8192,512,2048,896,1740.23,1814.82,1725.54,-0.1969
mixed,4,1,0.25,4.0,1024,8192,1024,4096,1792,1801.6,1944.71,1763.62,-0.2654
mixed,4,1,0.25,4.0,1024,8192,2048,8192,3584,1915.72,2192.51,1841.22,-0.2691
mixed,4,1,0.25,4.0,1024,8192,4096,16384,7168,2146.89,2713.67,2605.93,0.8099
mixed,4,1,0.25,4.0,2048,0,128,512,224,551.873,568.547,555.108,0.194
mixed,4,1,0.25,4.0,2048,0,256,1024,448,562.273,586.465,566.273,0.1653
mixed,4,1,0.25,4.0,2048,0,512,2048,896,585.056,639.106,587.584,0.0468
mixed,4,1,0.25,4.0,2048,0,1024,4096,1792,614.337,829.185,742.848,0.5981
mixed,4,1,0.25,4.0,2048,0,2048,8192,3584,778.847,1185.54,1029.89,0.6173
mixed,4,1,0.25,4.0,2048,0,4096,16384,7168,1097.35,1738.56,1582.56,0.7567
mixed,4,1,0.25,4.0,2048,512,128,512,224,736.929,752.737,743.906,0.4414
mixed,4,1,0.25,4.0,2048,512,256,1024,448,746.207,775.17,748.065,0.0642
mixed,4,1,0.25,4.0,2048,512,512,2048,896,768.29,815.459,768.416,0.0027
mixed,4,1,0.25,4.0,2048,512,1024,4096,1792,800.865,995.458,897.155,0.4948
mixed,4,1,0.25,4.0,2048,512,2048,8192,3584,944.29,1356,1207.78,0.64
mixed,4,1,0.25,4.0,2048,512,4096,16384,7168,1267.01,2016.74,1764.23,0.6632
mixed,4,1,0.25,4.0,2048,1024,128,512,224,920.162,938.787,925.922,0.3093
mixed,4,1,0.25,4.0,2048,1024,256,1024,448,931.202,955.263,934.111,0.1209
mixed,4,1,0.25,4.0,2048,1024,512,2048,896,951.778,1000.1,953.025,0.0258
mixed,4,1,0.25,4.0,2048,1024,1024,4096,1792,988.739,1154.37,1058.46,0.421
mixed,4,1,0.25,4.0,2048,1024,2048,8192,3584,1106.53,1531.97,1362.66,0.602
mixed,4,1,0.25,4.0,2048,1024,4096,16384,7168,1433.64,2237.61,1937.7,0.627
mixed,4,1,0.25,4.0,2048,2048,128,512,224,1289.95,1303.2,1295.88,0.4468
mixed,4,1,0.25,4.0,2048,2048,256,1024,448,1297.06,1332.81,1308.77,0.3276
mixed,4,1,0.25,4.0,2048,2048,512,2048,896,1318.27,1368.13,1325.12,0.1375
mixed,4,1,0.25,4.0,2048,2048,1024,4096,1792,1359.05,1481.6,1364.55,0.0449
mixed,4,1,0.25,4.0,2048,2048,2048,8192,3584,1428.1,1855.53,1674.34,0.5761
mixed,4,1,0.25,4.0,2048,2048,4096,16384,7168,1760.45,2577.28,2275.18,0.6301
mixed,4,1,0.25,4.0,2048,4096,128,512,224,2017.96,2034.44,2021.48,0.2137
mixed,4,1,0.25,4.0,2048,4096,256,1024,448,2031.14,2049.38,2030.72,-0.0228
mixed,4,1,0.25,4.0,2048,4096,512,2048,896,2051.17,2088.71,2048.84,-0.0623
mixed,4,1,0.25,4.0,2048,4096,1024,4096,1792,2072.39,2199.4,2066.44,-0.0468
mixed,4,1,0.25,4.0,2048,4096,2048,8192,3584,2169.95,2488.55,2277.67,0.3381
mixed,4,1,0.25,4.0,2048,4096,4096,16384,7168,2391.5,3266.96,2923.56,0.6077
mixed,4,1,0.25,4.0,2048,8192,128,512,224,3489.38,3505.71,3490.47,0.0665
mixed,4,1,0.25,4.0,2048,8192,256,1024,448,3499.43,3526.57,3505.71,0.2315
mixed,4,1,0.25,4.0,2048,8192,512,2048,896,3524.88,3554.53,3515.97,-0.3001
mixed,4,1,0.25,4.0,2048,8192,1024,4096,1792,3549.14,3605.16,3528.77,-0.3635
mixed,4,1,0.25,4.0,2048,8192,2048,8192,3584,3601.74,3929.41,3576.1,-0.0782
mixed,4,1,0.25,4.0,2048,8192,4096,16384,7168,3853.51,4466.73,4147.21,0.479
pure,4,2,0.5,4.0,0,0,128,512,320,50.56,57.471,51.903,0.1943
pure,4,2,0.5,4.0,0,0,256,1024,640,65.153,76.253,65.822,0.0603
pure,4,2,0.5,4.0,0,0,512,2048,1280,84.865,110.4,85.088,0.0087
pure,4,2,0.5,4.0,0,0,1024,4096,2560,127.167,177.409,127.167,0.0
pure,4,2,0.5,4.0,0,0,2048,8192,5120,210.655,315.552,212.033,0.0131
pure,4,2,0.5,4.0,0,0,4096,16384,10240,383.649,584.291,394.559,0.0544
mixed,4,2,0.5,4.0,16,0,128,512,320,39.104,53.536,52.577,0.9336
mixed,4,2,0.5,4.0,16,0,256,1024,640,61.727,87.296,84.704,0.8986
mixed,4,2,0.5,4.0,16,0,512,2048,1280,103.231,156.065,152.735,0.937
mixed,4,2,0.5,4.0,16,0,1024,4096,2560,190.752,292.033,287.074,0.951
